cod_concesion,COD_CONTADOR_ACT,CALIBRE
VR,Q19GA023557F,13.0
VR,J15LA851389P,13.0
VR,J15LA851383J,13.0
VR,J15LA851181B,13.0
VR,J17LA638932O,13.0
VR,J17LA638932O,13.0
VR,Q18GA019516Q,13.0
VR,Q18GA019516Q,13.0
VR,Q21GA045937V,13.0
VR,D12TA089322S,13.0
VR,J15LA851386M,13.0
VR,Q21EA037171M,13.0
VR,J17LA638884X,13.0
VR,J15LA851468N,13.0
VR,Q21EA037174P,13.0
VR,Q21EA037172N,13.0
VR,J15LA851467M,13.0
VR,Q21EA037177S,13.0
VR,J15LA851131R,13.0
VR,Q18GA042940E,13.0
VR,J15LA851496R,13.0
VR,J15LA851133T,13.0
VR,Q21GA045938W,13.0
VR,,
VR,J15LA851139Z,13.0
VR,A110A063720Q,13.0
VR,Q21GA031109Y,13.0
VR,J15LA851136W,13.0
VR,Q21GA031199Q,13.0
VR,J15LA851465K,13.0
VR,Q21GA045858X,13.0
VR,J15LA851464J,13.0
VR,Q21GA031210U,13.0
VR,Q21GA045854T,13.0
VR,Q21GA045853S,13.0
VR,Q21GA045849W,13.0
VR,J15LA851466L,13.0
VR,J15LA851209W,13.0
VR,J15LA851463I,13.0
VR,,
VR,Q21GA045857W,13.0
VR,4159966,13.0
VR,J15LA851135V,13.0
VR,Q21GA045855U,13.0
VR,D12LA037637P,13.0
VR,J15LA851088F,13.0
VR,J15LA851200N,13.0
VR,J15LA851201O,13.0
VR,J15LA850482H,13.0
VR,,
VR,Q21GA046113T,13.0
VR,Q21GA045850P,13.0
VR,J15LA851130Q,13.0
VR,J15LA851203Q,13.0
VR,Q21GA045851Q,13.0
VR,Q21GA046111R,13.0
VR,,
VR,Q21GA046118Y,13.0
VR,J14LA732637R,13.0
VR,J14LA719719K,13.0
VR,Q18GA043589O,13.0
VR,Q21EA037178,13.0
VR,Q19GA023990S,13.0
VR,16531,13.0
VR,D12TA089601W,13.0
VR,Q21GA045786Y,13.0
VR,J15LA850969Z,13.0
VR,J14LA732514H,13.0
VR,Q22GA021032Y,13.0
VR,D12TA089605A,13.0
VR,Q21GA045845S,13.0
VR,J15LA85102J,13.0
VR,Q22GA021033Z,13.0
VR,J17LA639012N,13.0
VR,D12TA089607C,13.0
VR,D12TA089609E,13.0
VR,23881,13.0
VR,Q18GA043667L,13.0
VR,Q22GA021040Y,13.0
VR,J15LA851298N,13.0
VR,Q18GA043704Z,13.0
VR,Q21EA037213F,13.0
VR,D12TA089574K,13.0
VR,Q18GA043703Y,13.0
VR,J14LA732471N,13.0
VR,J17LA638874V,13.0
VR,Q18GA043700V,13.0
VR,Q21GA031157G,13.0
VR,Q19GA004878N,13.0
VR,D12TA089847Q,13.0
VR,Q18GA043504T,13.0
VR,J15LA851079E,13.0
VR,J15LA851416B,13.0
VR,Q18GA043694O,13.0
VR,J15LA837080L,13.0
VR,Q21GA045830L,13.0
VR,J15LA850649M,13.0
VR,Q18GA043695P,13.0
VR,Q19GA005298D,13.0
VR,Q21GA045848V,13.0
VR,Q22GA021034A,13.0
VR,J15LA851244Z,13.0
VR,Q22GA020994J,13.0
VR,Q21GA045841O,13.0
VR,Q22GA020998N,13.0
VR,Q22GA020992H,13.0
VR,Q21GA045933R,13.0
VR,D12TA089468J,13.0
VR,J14LA719587Q,13.0
VR,Q21GA046069,13.0
VR,J15LA850709H,13.0
VR,J15LA851517F,13.0
VR,J15LA850405U,13.0
VR,54413341,13.0
VR,Q18GA043260S,13.0
VR,K989399,13.0
VR,A11OA063771B,13.0
VR,,
VR,J15LA850406V,13.0
VR,J15LA851225W,13.0
VR,Q18GA043265X,13.0
VR,J15LA850407W,13.0
VR,J15LA850492J,13.0
VR,Q18GA043468G,13.0
VR,Q18EA019537V,13.0
VR,Q18GA043721A,13.0
VR,J15LA850487M,13.0
VR,J15LA850485K,13.0
VR,J15LA851293I,13.0
VR,J15LA850489O,13.0
VR,A11OA215988L,13.0
VR,Q18GA043386F,13.0
VR,J15LA851532E,13.0
VR,J15LA850484J,13.0
VR,Q18GA043379G,13.0
VR,Q18GA043381A,13.0
VR,Q18GA043377E,13.0
VR,J15LA850833K,13.0
VR,J15LA850832J,13.0
VR,Q18GA043597O,13.0
VR,J15LA851187H,13.0
VR,J15LA850835M,13.0
VR,Q18GA043385E,13.0
VR,Q21GA045827Q,13.0
VR,Q18GA043511S,13.0
VR,Q18GA043720Z,13.0
VR,J15LA850500S,13.0
VR,J15LA850838P,13.0
VR,J15LA850836N,13.0
VR,Q18GA043365A,13.0
VR,24951,13.0
VR,Q18GA043723C,13.0
VR,J15LA850839Q,13.0
VR,J15LA850504W,13.0
VR,95427613,13.0
VR,J15LA850506Y,13.0
VR,J15LA850501T,13.0
VR,J15LA850507Z,13.0
VR,Q19GA024011G,13.0
VR,J15LA850505X,13.0
VR,J15LA850509B,13.0
VR,Q19GA023949R,13.0
VR,J15LA850698V,13.0
VR,J15LA850347B,13.0
VR,Q18GA043725E,13.0
VR,D12TA089762M,13.0
VR,J15LA850649R,13.0
VR,Q19GA023947P,13.0
VR,J14LA719708H,13.0
VR,J14LA719577O,13.0
VR,Q18GA043850I,13.0
VR,J14LA719699X,13.0
VR,J14LA719758R,13.0
VR,J14LA719697V,13.0
VR,Q19GA005002Z,13.0
VR,Q19GA023946O,13.0
VR,J14LA719743K,13.0
VR,Q18EA019352O,13.0
VR,J14LA719686S,13.0
VR,Q19GA005010Z,13.0
VR,Q18EA019457W,13.0
VR,Q21GA031147E,13.0
VR,Q18GA043378F,13.0
VR,Q19GA004859K,13.0
VR,Q19GA023703X,13.0
VR,J15LA851171Z,13.0
VR,Q18GA038039E,13.0
VR,Q18GA043496K,13.0
VR,D12TA089779V,13.0
VR,Q21GA031217B,13.0
VR,J15LA851287K,13.0
VR,J15LA850395J,13.0
VR,J15LA850691O,13.0
VR,Q21GA045844R,13.0
VR,Q19GA005005C,13.0
VR,Q18GA038068J,13.0
VR,Q19GA023871M,13.0
VR,Q18EA019335N,13.0
VR,Q18GA043635F,13.0
VR,Q18GA043635F,13.0
VR,J15LA851055C,13.0
VR,Q22GA020980D,13.0
VR,Q19GA004962I,13.0
VR,J14LA719661J,13.0
VR,Q19GA004963J,13.0
VR,Q18GA043564F,13.0
VR,Q22GA020977I,13.0
VR,Q22GA020972D,13.0
VR,Q18GA043072Q,13.0
VR,Q18EA019497E,13.0
VR,Q18GA043465D,13.0
VR,Q18GA043500P,13.0
VR,J15LA851128W,13.0
VR,Q18GA042944J,13.0
VR,J7266069,13.0
VR,J14LA728111L,13.0
VR,J14LA728113N,13.0
VR,Q21GA045911L,13.0
VR,Q18EA019400F,13.0
VR,Q18EA019407M,13.0
VR,Q18GA043563E,13.0
VR,Q18EA019462T,13.0
VR,Q18EA019452R,13.0
VR,74976362,13.0
VR,C18LA220006M,13.0
VR,D12TA089312Q,13.0
VR,EZ013099N,13.0
VR,5131402,13.0
VR,Q18GA023774M,13.0
VR,J14LA728146K,13.0
VR,Q18GA023773L,13.0
VR,Q18GA043407T,13.0
VR,G17WA142198O,13.0
VR,Q21GA045878B,13.0
VR,Q21GA045872V,13.0
VR,Q21GA045875Y,13.0
VR,C18LA220099H,13.0
VR,C18LA220125S,13.0
VR,Q19GA023329K,13.0
VR,Q21GA045874X,13.0
VR,Q21GA045873W,13.0
VR,74976367,13.0
VR,Q21GA045883Y,13.0
VR,J14LA732718,13.0
VR,J15LA851261A,13.0
VR,C18LA220097F,13.0
VR,D12LA037570N,13.0
VR,D12TA089568M,13.0
VR,C18LA220093B,13.0
VR,Q18GA038087M,13.0
VR,J14LA732707O,13.0
VR,Q21GA045815M,13.0
VR,Q18GA043356Z,13.0
VR,J17LA638875W,13.0
VR,J15LA837082U,13.0
VR,C18LA220017P,13.0
VR,Q21GA045958A,13.0
VR,,
VR,Q18GA043579,13.0
VR,A11OA130012A,13.0
VR,J15LA851219V,13.0
VR,Q18GA043271V,13.0
VR,M343362,13.0
VR,J14LA732465P,13.0
VR,J15LA850699W,13.0
VR,Q21GA046032T,13.0
VR,Q19GA023804B,13.0
VR,J17LU638860P,13.0
VR,,
VR,Q18GA038048,13.0
VR,Q18EA019349T,13.0
VR,Q18EA019459V,13.0
VR,J15LA837096T_997643_FICT,13.0
VR,Q21GA031231Z,13.0
VR,3034520,13.0
VR,J15LA851475M,13.0
VR,Q22GA020973E,13.0
VR,Q21GA046077G,13.0
VR,J14LA719624E,13.0
VR,,
VR,J14LA732753U,13.0
VR,A11OA216091J,13.0
VR,J14LA719651H,13.0
VR,J14LA732526L,13.0
VR,J15LA851508E,13.0
VR,Q19GA023620V,13.0
VR,J14LA719617F,13.0
VR,J14LA732521G,13.0
VR,J14LA719612A,13.0
VR,Q21GA046125X,13.0
VR,Q18GA043684M,13.0
VR,J14LA719610Y,13.0
VR,27101,13.0
VR,Q18GA043471B,13.0
VR,Q19GA005144M,13.0
VR,J15LA837036H,13.0
VR,Q21GA045754Q,13.0
VR,Q18GA043781M,13.0
VR,L180648,13.0
VR,J15LA850419A,13.0
VR,6168342,13.0
VR,Q18GA037892D,13.0
VR,Q18GA043470A,13.0
VR,Q18GA043786R,13.0
VR,J15LA850408X,13.0
VR,Q18GA043613X,13.0
VR,Q18GA043556F,13.0
VR,Q21GA045774V,13.0
VR,H986880,13.0
VR,Q18EA019853E,13.0
VR,Q18GA043876L,13.0
VR,Q18EA019825A,13.0
VR,J15LA851435E,13.0
VR,Q21GA046194K,13.0
VR,D12TA089662J,13.0
VR,Q18EA019857I,13.0
VR,Q18EA019845E,13.0
VR,Q18EA019851C,13.0
VR,Q18EA019861E,13.0
VR,Q21GA045951T,13.0
VR,Q18GA043999V,13.0
VR,J15LA850961R,13.0
VR,Q18EA019784I,13.0
VR,Q21GA046121Z,13.0
VR,,
VR,,
VR,Q18GA038055E,13.0
VR,Q18EA019791H,13.0
VR,J14LA732537O,13.0
VR,Q19GA005066P,13.0
VR,,
VR,J14LA732656U,13.0
VR,2046977,13.0
VR,Q21GA046147D,13.0
VR,Q21GA046229E,13.0
VR,A11OA216353M,13.0
VR,Q18EA019902W,13.0
VR,Q19GA005135L,13.0
VR,Q18GA043603V,13.0
VR,Q21GA046063A,13.0
VR,Q18EA019800R,13.0
VR,Q18EA019884L,13.0
VR,Q21GA046231Y,13.0
VR,Q18EA019922A,13.0
VR,J14LA732734R,13.0
VR,Q19GA005138O,13.0
VR,,
VR,Q19GA004882J,13.0
VR,OA023479K,13.0
VR,Q18GA043389I,13.0
VR,Q18GA043176X,13.0
VR,,
VR,Q18GA037945Z,13.0
VR,Q18GA037941V,13.0
VR,Q18GA043173V,13.0
VR,Q18GA042893P,13.0
VR,J17LA638895A,13.0
VR,Q18GA043406S,13.0
VR,Q18GA043168X,13.0
VR,Q19GA005084R,13.0
VR,Q18GA043174V,13.0
VR,Q21GA045934S,13.0
VR,J15LA850951P,13.0
VR,Q21GA045784W,13.0
VR,Q19GA005039M,13.0
VR,Q19GA005183T,13.0
VR,Q18EA019494B,13.0
VR,Q19GA005315N,13.0
VR,Q19GA005033G,13.0
VR,Q19GA005034H,13.0
VR,Q18EA019504M,13.0
VR,D12TA089362A,13.0
VR,Q19GA005038L,13.0
VR,Q18EA019460R,13.0
VR,Q19GA005299E,13.0
VR,D10CA429785P,13.0
VR,Q21GA045869A,13.0
VR,Q19GA005295A,13.0
VR,J15LA850415W,13.0
VR,D12TA089361Z,13.0
VR,Q19GA005168U,13.0
VR,J15LA850981N,13.0
VR,Q19GA005161N,13.0
VR,Q19GA005165R,13.0
VR,Q19GA005164Q,13.0
VR,J15LA850690N,13.0
VR,Q21GA046235C,13.0
VR,Q18GA043473D,13.0
VR,Q19GA023849O,13.0
VR,Q18GA043743G,13.0
VR,Q19GA023715B,13.0
VR,Q19GA023596M,13.0
VR,Q19GA023713Z,13.0
VR,,
VR,J14LA728170W,13.0
VR,J14LA719600W,13.0
VR,J14LA728176C,13.0
VR,Q19GA023712Y,13.0
VR,A11OA216255L,13.0
VR,Q19GA023720Y,13.0
VR,Q21GA045961V,13.0
VR,Q19GA023655G,13.0
VR,J14LA728155X,13.0
VR,Q19GA023663G,13.0
VR,J14LA728178E,13.0
VR,Q18GA043742F,13.0
VR,Q19GA023719F,13.0
VR,J14LA732546P,13.0
VR,J14LA719645J,13.0
VR,J14LA728173Z,13.0
VR,J14LA728177D,13.0
VR,J15LA850391F,13.0
VR,Q21GA045843Q,13.0
VR,J14LA719642G,13.0
VR,Q19GA004988S,13.0
VR,J14LA719643H,13.0
VR,Q19GA004881I,13.0
VR,Q19GA023911D,13.0
VR,Q18GA043561C,13.0
VR,29061,13.0
VR,J14LA728156Y,13.0
VR,Q19GA023664H,13.0
VR,J14LA728154W,13.0
VR,J15LA851495Q,13.0
VR,Q19GA023658J,13.0
VR,Q18GA043847N,13.0
VR,Q18GA043210I,13.0
VR,Q18GA043515W,13.0
VR,Q18EA019508Q,13.0
VR,Q18GA043467W,13.0
VR,J15LA850988C,13.0
VR,2089347,13.0
VR,Q19GA023651C,13.0
VR,Q21GA046159H,13.0
VR,Q21GA046159H,13.0
VR,3051836,13.0
VR,2046251,13.0
VR,Q19GA023652D,13.0
VR,Q19GA023595L,13.0
VR,Q18EA019543T,13.0
VR,D12TA089572I,13.0
VR,29361,13.0
VR,J15LA851107R,13.0
VR,Q19GA004969P,13.0
VR,D12LA037589Y,13.0
VR,Q18GA043391C,13.0
VR,Q18GA043390B,13.0
VR,Q18GA043395G,13.0
VR,D12LA037585U,13.0
VR,Q21GA046073C,13.0
VR,J15LA851150U,13.0
VR,D12LA037591S,13.0
VR,Q18GA043392D,13.0
VR,D12LA037584T,13.0
VR,Q18GA043394F,13.0
VR,Q18GA043171L,13.0
VR,J13OB003909R,20.0
VR,Q18EA019868L,13.0
VR,D12TA089561F,13.0
VR,4117193,13.0
VR,Q18EA019858J,13.0
VR,95400415,13.0
VR,Q18GA04337D,13.0
VR,Q21GA046001M,13.0
VR,Q18EA019847G,13.0
VR,Q18GA043371Y,13.0
VR,Q21GA046123V,13.0
VR,D743179,13.0
VR,Q18EA019838F,13.0
VR,Q18EA019848F,13.0
VR,8829489,13.0
VR,Q19GA005067Q,13.0
VR,Q19GA005067Q,13.0
VR,2016210,13.0
VR,Q18EA019854F,13.0
VR,Q21GA046053Y,13.0
VR,D12TA089578O,13.0
VR,1106979,13.0
VR,A11OA216037D,13.0
VR,A11OA216035B,13.0
VR,D12TA089587P,13.0
VR,D12TA089421U,13.0
VR,Q18GA043998V,13.0
VR,2087778,13.0
VR,D11CA267758V,13.0
VR,D11CA267750N,13.0
VR,D12TA089724G,13.0
VR,,
VR,D12TA089721D,13.0
VR,D12TA089728K,13.0
VR,D12TA089722E,13.0
VR,M892344,13.0
VR,J15LA851366I,13.0
VR,Q18GA043404Q,13.0
VR,Q21GA031213X,13.0
VR,J15LA837027G,13.0
VR,D12TA089725H,13.0
VR,D12TA089727J,13.0
VR,Q18GA043110F,13.0
VR,Q18GA043110F,13.0
VR,,
VR,D12TA089729L,13.0
VR,J12OA023657K,13.0
VR,Q18GA042991Q,13.0
VR,Q18GA042994T,13.0
VR,Q19GA005074P,13.0
VR,Q18GA043397I,13.0
VR,J17LA638847S,13.0
VR,Q18GA043412Q,13.0
VR,A11OA216009Z,13.0
VR,Q21GA045756S,13.0
VR,J17LA638893,13.0
VR,J17LA638660,13.0
VR,Q19GA023819I,13.0
VR,J17LA638652J,13.0
VR,J14LA732721M,13.0
VR,J17LA638658P,13.0
VR,J15LA851113P,13.0
VR,Q21GA045782U,13.0
VR,D12TA089485K,13.0
VR,J17LA638897C,13.0
VR,2061941,13.0
VR,,
VR,,
VR,,
VR,J17LA638661K,13.0
VR,J17LA638688V,13.0
VR,J17LA638690P,13.0
VR,J15LA851177F,13.0
VR,Q21GA031162D,13.0
VR,M917380,13.0
VR,Q18GA043335U,13.0
VR,Q18GA043335U,13.0
VR,Q21GA031192J,13.0
VR,J17LA638689W,13.0
VR,J14LA732607L,13.0
VR,J17LA638878Z,13.0
VR,J15LA851020L,13.0
VR,J17LA638821I,13.0
VR,J17LA638820H,13.0
VR,D12TA089617E,13.0
VR,J14LA732641N,13.0
VR,J15LA850354A,13.0
VR,,
VR,Q21GA031218C,13.0
VR,J15LA850350W,13.0
VR,Q18EA019799P,13.0
VR,Q18EA019799P,13.0
VR,Q21GA031222Y,13.0
VR,754256,13.0
VR,Q21GA045846T,13.0
VR,J17LA638685S,13.0
VR,N491086,13.0
VR,Q21GA038029C,13.0
VR,Q21GA046066D,13.0
VR,Q21GA031255H,13.0
VR,Q18GA043341S,13.0
VR,,
VR,Q18GA037809S,13.0
VR,J14LA719586,13.0
VR,Q18GA037894F,13.0
VR,Q18EA019763D,13.0
VR,Q21GA031250C,13.0
VR,Q19GA005126K,13.0
VR,Q21GA031271H,13.0
VR,J14LA719676Q,13.0
VR,Q18GA093862M,13.0
VR,J14LA719667P,13.0
VR,,
VR,Q18GA043863N,13.0
VR,Q18GA043645F,13.0
VR,J14LA732746V,13.0
VR,J14LA719665N,13.0
VR,J14LA719666O,13.0
VR,Q21GA031141Y,13.0
VR,J14LA719722,13.0
VR,Q19GA005057O,13.0
VR,Q18GA043296E,13.0
VR,Q21GA046138C,13.0
VR,J17LA639006P,13.0
VR,J14LA719741L,13.0
VR,J15LA837084P,13.0
VR,J14LA719698W,13.0
VR,31451,13.0
VR,Q21GA046185J,13.0
VR,Q21GA031181G,13.0
VR,Q21GA031146D,13.0
VR,Q21GA031132X,13.0
VR,J15LA851426D,13.0
VR,Q18EA018510G,13.0
VR,C18LA220066Y,13.0
VR,C18LA220062U,13.0
VR,Q21EA037243L,13.0
VR,Q21EA037249R,13.0
VR,Q18EA019374U,13.0
VR,C18LA220061T,13.0
VR,J15LA851328C,13.0
VR,Q21EA037245N,13.0
VR,J17LA638971V,13.0
VR,Q18GA043819J,13.0
VR,Q19GA005232L,13.0
VR,Q19GA004857I,13.0
VR,Q19GA005069S,13.0
VR,C18LA220013L,13.0
VR,A874096,13.0
VR,A11OA063778J,13.0
VR,2097594,13.0
VR,Q19GA023921F,13.0
VR,Q18GA037904Q,13.0
VR,Q21GA021001R,13.0
VR,D12TA089712,13.0
VR,Q19GA023808F,13.0
VR,Q19GA023801Y,13.0
VR,J15LA851265E,13.0
VR,Q18GA037906S,13.0
VR,D12TA089315T,13.0
VR,D12TA089317V,13.0
VR,D12TA089313R,13.0
VR,D12TA089310O,13.0
VR,D12TA089320Q,13.0
VR,D12TA089319X,13.0
VR,D12TA089302O,13.0
VR,Q21GA046233A,13.0
VR,J14LA728187F,13.0
VR,J15LA851400T,13.0
VR,,
VR,J17LA638945T,13.0
VR,Q18EA019881I,13.0
VR,Q18EA019357T,13.0
VR,Q21GA031246G,13.0
VR,J15LA851278J,13.0
VR,Q18GA043512T,13.0
VR,Q19GA005099Y,13.0
VR,J14LA732733Q,13.0
VR,Q18EA019598I,13.0
VR,Q18GA043681J,13.0
VR,J15LA851117T,13.0
VR,Q19GA005280T,13.0
VR,Q21GA021004V,13.0
VR,M343369,13.0
VR,J15LA851025Q,13.0
VR,,
VR,Q18EA019816Z,13.0
VR,Q19GA023926H,13.0
VR,Q18EA019528U,13.0
VR,32331,13.0
VR,J14LA728143T,13.0
VR,J15LA851381H,13.0
VR,J15LA850705D,13.0
VR,Q18GA043788T,13.0
VR,J15LA850965V,13.0
VR,Q19GA023999B,13.0
VR,Q21GA046047A,13.0
VR,Q19GA023996Y,13.0
VR,Q21EA037207H,13.0
VR,J15LA837031C,13.0
VR,J15LA837086R,13.0
VR,Q21GA046197U,13.0
VR,J17LA638681O,13.0
VR,M328893,13.0
VR,Q18GA043339Y,13.0
VR,Q19GA023700U,13.0
VR,Q18GA043211J,13.0
VR,J15LA851505B,13.0
VR,Q19GA004984O,13.0
VR,Q19GA023553B,13.0
VR,J14LA850982W,13.0
VR,K734985,13.0
VR,J17LA638738O,13.0
VR,D11CA267734N,13.0
VR,Q19GA023589N,13.0
VR,Q19GA023581F,13.0
VR,J14LA728140Q,13.0
VR,Q18GA043726F,13.0
VR,32691,13.0
VR,Q21GA046225A,13.0
VR,D12LA037601D,13.0
VR,J14LA719671L,13.0
VR,Q18GA043864O,13.0
VR,C18LA220120N,13.0
VR,Q19GA005096V,13.0
VR,J15LA851294J,13.0
VR,Q19GA005146O,13.0
VR,J14LA719694S,13.0
VR,J14LA732655T,13.0
VR,J17LA638844P,13.0
VR,Q19GA023851I,13.0
VR,J15LA850397L,13.0
VR,,
VR,Q19GA005267W,13.0
VR,Q21GA046172E,13.0
VR,L330503,13.0
VR,Q21EA037258S,13.0
VR,Q22GA021002S,13.0
VR,J15LA851318A,13.0
VR,Q18GA037878F,13.0
VR,Q21GA045795Z,13.0
VR,J15LA850361Z,13.0
VR,Q19GA023980Q,13.0
VR,64661324,13.0
VR,Q19GA004851C,13.0
VR,J14LA728186E,13.0
VR,Q19GA005155P,13.0
VR,Q21GA045923P,13.0
VR,J15LA851235Y,13.0
VR,Q18GA043345W,13.0
VR,Q18GA043000X,13.0
VR,Q19GA023912E,13.0
VR,J15LA850359F_998183_FICT,13.0
VR,Q18GA043277B,13.0
VR,J15LA851388O,13.0
VR,Q19GA023862L,13.0
VR,J15LA851172A,13.0
VR,J17LA638734K,13.0
VR,OA023159P,13.0
VR,Q18GA043800Y,13.0
VR,J15LA850411S,13.0
VR,Q19GA023688O,13.0
VR,A11OA215972,13.0
VR,Q19GA023678N,13.0
VR,Q21GA046126Y,13.0
VR,Q19GA023659K,13.0
VR,Q19GA023670F,13.0
VR,J15LA851262B,13.0
VR,J15LA851204R,13.0
VR,D12TA089487M,13.0
VR,Q21GA045899G,13.0
VR,J15LA851080X,13.0
VR,Q18GA043298G,13.0
VR,Q18EA018499C,13.0
VR,Q21GA031160B,13.0
VR,Q21GA045842P,13.0
VR,Q18GA042917G,13.0
VR,J15LA851303T,13.0
VR,Q21GA046203U,13.0
VR,Q21GA046205W,13.0
VR,J17LA638790S,13.0
VR,Q18GA042876O,13.0
VR,Q18GA042925G,13.0
VR,J14LA728141R,13.0
VR,Q19GA023624Z,13.0
VR,J14LA719595Q,13.0
VR,Q18EA019900U,13.0
VR,Q18IC000052,13.0
VR,J14LA719589S,13.0
VR,Q18EA019870F,13.0
VR,Q21GA031125Y,13.0
VR,J15LA851254B,13.0
VR,Q21GA031133Y,13.0
VR,J15LA851120O,13.0
VR,Q19GA005045K,13.0
VR,J15LA851266F,13.0
VR,Q18EA019613Q,13.0
VR,Q21GA046086H,13.0
VR,Q18GA043593K,13.0
VR,Q19GA005116I,13.0
VR,Q19GA005122G,13.0
VR,Q19GA023695O,13.0
VR,Q18GA043871N,13.0
VR,Q21GA046076F,13.0
VR,Q19GA005070L,13.0
VR,D12TA089306S,13.0
VR,Q18GA043611V,13.0
VR,Q21GA046040T,13.0
VR,Q18EA019565Z,13.0
VR,Q21GA046045Y,13.0
VR,Q18EA019572Y,13.0
VR,Q21GA046041V,13.0
VR,Q21GA046039A,13.0
VR,Q21GA046044X,13.0
VR,Q21GA046046Z,13.0
VR,Q18EA019822X,13.0
VR,Q18EA019567B,13.0
VR,Q21EA019381T,13.0
VR,Q21EA037349U,13.0
VR,Q18EA019564Y,13.0
VR,Q18EA019811V,13.0
VR,Q18EA019571X,13.0
VR,J15LA850418Z,13.0
VR,Q18GA037890B,13.0
VR,J15LA850976Y,13.0
VR,D12TA089452B,13.0
VR,Q18GA043315Q,13.0
VR,Q18GA043292A,13.0
VR,,
VR,J14LA728167B,13.0
VR,J17L639043U,13.0
VR,Q18GA043037N,13.0
VR,Q19GA023796S,13.0
VR,Q18GA037846X,13.0
VR,Q18GA043083T,13.0
VR,J14LA732595Y,13.0
VR,Q21GA045742M,13.0
VR,F814059,13.0
VR,Q19GA023579L,13.0
VR,Q18GA043078W,13.0
VR,Q18EA019767H,13.0
VR,Q18EA019697K,13.0
VR,J15LA837091O,13.0
VR,D12TA089747N,13.0
VR,Q18EA019908C,13.0
VR,Q21GA045993D,13.0
VR,Q21GA031143A,13.0
VR,D12TA089434Z,13.0
VR,Q21GA031103S,13.0
VR,J15LA851250X,13.0
VR,Q18EA019608T,13.0
VR,F981454,13.0
VR,Q19GA023942K,13.0
VR,Q19GA023748K,13.0
VR,Q18EA019656B,13.0
VR,Q18GA043237J,13.0
VR,Q18GA043343V,13.0
VR,Q18GA043428Y,13.0
VR,Q19GA023888V,13.0
VR,Q21GA046180E,13.0
VR,Q21EA037247P,13.0
VR,Q18GA043244,13.0
VR,Q21GA046070Z,13.0
VR,Q21GA031169K,13.0
VR,Q18GA037828V,13.0
VR,A11OA216008Y,13.0
VR,J15LA851076B,13.0
VR,Q19GA005259W,13.0
VR,Q21GA046212V,13.0
VR,Q21GA046211U,13.0
VR,Q19GA005153N,13.0
VR,Q21GA045920M,13.0
VR,Q21GA045807M,13.0
VR,C18LA220105O,13.0
VR,Q18EA019345P,13.0
VR,J15LA850345Z,13.0
VR,Q21GA045984C,13.0
VR,Q18GA043164T,13.0
VR,Q21GA046074D,13.0
VR,Q18EA019893M,13.0
VR,Q18GA037870X,13.0
VR,Q21GA031161C,13.0
VR,Q18GA043399K,13.0
VR,Q18EA019397B,13.0
VR,Q18GA043745I,13.0
VR,Q21GA031274K,13.0
VR,J15LA837025E,13.0
VR,35171,13.0
VR,D12TA089707F,13.0
VR,J15LA851479,13.0
VR,J17LA638965X,13.0
VR,J15LA851439I,13.0
VR,Q19GA023948Q,13.0
VR,Q18EA018456R,13.0
VR,85146461,13.0
VR,J15LA837101Z,13.0
VR,J17LA638698X,13.0
VR,J15LA851339F,13.0
VR,J17LA638865U,13.0
VR,J15LA836988Q,13.0
VR,Q21GA045906O,13.0
VR,Q18EA019527T,13.0
VR,J15LA851241W,13.0
VR,J17LA638755P,13.0
VR,J14LA732534L,13.0
VR,D12TA089571H,13.0
VR,J15LA850416X,13.0
VR,Q18GA037979J,13.0
VR,J15LA837099W,13.0
VR,Q21GA031273J,13.0
VR,J12OA023401O,13.0
VR,J15LA851242X,13.0
VR,Q18EA019530O,13.0
VR,Q21GA021005V,13.0
VR,Q18GA037822P,13.0
VR,J17LA639007Q,13.0
VR,Q19GA005115H,13.0
VR,Q18EA019850B,13.0
VR,Q19GA005311J,13.0
VR,Q18GA037842T,13.0
VR,J15LA851083A,13.0
VR,Q18GA038044B,13.0
VR,Q18GA043059T,13.0
VR,Q18GA043649J,13.0
VR,D12TA089570G,13.0
VR,D12TA089324U,13.0
VR,J15LA851093C,13.0
VR,J15LA851097G,13.0
VR,Q18GA043045N,13.0
VR,J15LA851140S,13.0
VR,J15LA850959K,13.0
VR,Q18GA043476G,13.0
VR,Q18EA019364S,13.0
VR,J17LA638958Y,13.0
VR,Q21GA045773T,13.0
VR,Q18GA038086L,13.0
VR,Q18GA038038D,13.0
VR,J15LA851447I,13.0
VR,Q21BC000444R,13.0
VR,Q21GA046109X,13.0
VR,Q19GA005219O,13.0
VR,OA023218R,13.0
VR,D12TA089874T,13.0
VR,Q19GA023682J,13.0
VR,Q21GA045741L,13.0
VR,J17LA638823K,13.0
VR,Q18GA043877M,13.0
VR,Q18GA038037C,13.0
VR,Q18GA038045C,13.0
VR,J14LA728184C,13.0
VR,D09OA236578,13.0
VR,Q19GA023571D,13.0
VR,J15LA851001L,13.0
VR,Q19GA023570L,13.0
VR,J14LA732559U,13.0
VR,Q18GA038080F,13.0
VR,Q18EA018481S,13.0
VR,OA023292B,13.0
VR,Q21GA046152D,13.0
VR,J17LA638824L,13.0
VR,J15LA851323X,13.0
VR,Q21EA037358V,13.0
VR,Q21EA037345Q,13.0
VR,Q21EA037350N,13.0
VR,Q18EA019464V,13.0
VR,Q21EA037253N,13.0
VR,Q18GA043245J,13.0
